item_price_id,item_id,price,name,description,creator,date_created,changed_by,date_changed,retired,retired_by,uuid,has_expiration
911,10.0,,,16,2014-12-13 11:11:04,1970-01-01 00:00:00.000000016,2014-12-13 11:11:04,1970-01-01,,,,47658aa9-5bc4-11e2-a081-b4b52f5b1c99
912,126.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47658cbe-5bc4-11e2-a081-b4b52f5b1c99
913,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47658ebf-5bc4-11e2-a081-b4b52f5b1c99
914,532.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476590bf-5bc4-11e2-a081-b4b52f5b1c99
915,105.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476594b6-5bc4-11e2-a081-b4b52f5b1c99
917,1264.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476598c8-5bc4-11e2-a081-b4b52f5b1c99
918,10.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47659ac8-5bc4-11e2-a081-b4b52f5b1c99
919,30.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47659cc8-5bc4-11e2-a081-b4b52f5b1c99
920,30.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47659ed5-5bc4-11e2-a081-b4b52f5b1c99
921,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765a0d5-5bc4-11e2-a081-b4b52f5b1c99
922,11.0,,,3,2014-12-11 11:50:14,1970-01-01 00:00:00.000000003,2014-12-11 11:50:14,1970-01-01,,,,4765a2da-5bc4-11e2-a081-b4b52f5b1c99
923,166.0,,,3,2014-12-11 11:33:52,1970-01-01 00:00:00.000000003,2014-12-11 11:33:52,1970-01-01,,,,4765a4da-5bc4-11e2-a081-b4b52f5b1c99
924,70.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765a6eb-5bc4-11e2-a081-b4b52f5b1c99
925,70.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765a8e3-5bc4-11e2-a081-b4b52f5b1c99
926,440.0,,,3,2014-12-11 12:13:03,1970-01-01 00:00:00.000000003,2014-12-11 12:13:03,1970-01-01,,,,4765aade-5bc4-11e2-a081-b4b52f5b1c99
927,86.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765acd6-5bc4-11e2-a081-b4b52f5b1c99
928,60.0,,,11,2014-12-13 13:19:55,1970-01-01 00:00:00.000000011,2014-12-13 13:19:55,1970-01-01,,,,4765aeeb-5bc4-11e2-a081-b4b52f5b1c99
929,80.0,,,16,2014-12-13 10:13:35,1970-01-01 00:00:00.000000016,2014-12-13 10:13:35,1970-01-01,,,,4765b29f-5bc4-11e2-a081-b4b52f5b1c99
930,75.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765b4e8-5bc4-11e2-a081-b4b52f5b1c99
931,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765b70a-5bc4-11e2-a081-b4b52f5b1c99
932,4.0,,,3,2014-12-11 12:29:57,1970-01-01 00:00:00.000000003,2014-12-11 12:29:57,1970-01-01,,,,4765bd9b-5bc4-11e2-a081-b4b52f5b1c99
933,16.0,,,3,2014-12-11 11:47:24,1970-01-01 00:00:00.000000003,2014-12-11 11:47:24,1970-01-01,,,,4765bfa8-5bc4-11e2-a081-b4b52f5b1c99
934,40.0,,,3,2014-12-11 12:13:33,1970-01-01 00:00:00.000000003,2014-12-11 12:13:33,1970-01-01,,,,4765c1a4-5bc4-11e2-a081-b4b52f5b1c99
936,100.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765d959-5bc4-11e2-a081-b4b52f5b1c99
937,19950.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765db59-5bc4-11e2-a081-b4b52f5b1c99
938,9.0,,,16,2014-12-13 10:25:15,1970-01-01 00:00:00.000000016,2014-12-13 10:25:15,1970-01-01,,,,4765dd59-5bc4-11e2-a081-b4b52f5b1c99
939,379.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765e16b-5bc4-11e2-a081-b4b52f5b1c99
940,2113.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765e3c0-5bc4-11e2-a081-b4b52f5b1c99
941,11.0,,,16,2014-12-13 11:14:55,1970-01-01 00:00:00.000000016,2014-12-13 11:14:55,1970-01-01,,,,4765e5c0-5bc4-11e2-a081-b4b52f5b1c99
942,17.0,,,3,2014-12-11 11:39:11,1970-01-01 00:00:00.000000003,2014-12-11 11:39:11,1970-01-01,,,,4765e7b4-5bc4-11e2-a081-b4b52f5b1c99
943,5.8,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765e9b0-5bc4-11e2-a081-b4b52f5b1c99
944,1019.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765ebc1-5bc4-11e2-a081-b4b52f5b1c99
946,722.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765eff4-5bc4-11e2-a081-b4b52f5b1c99
947,15.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765f1fd-5bc4-11e2-a081-b4b52f5b1c99
948,15.32,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765f41b-5bc4-11e2-a081-b4b52f5b1c99
949,9.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765f60e-5bc4-11e2-a081-b4b52f5b1c99
950,422.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765f80a-5bc4-11e2-a081-b4b52f5b1c99
951,1036.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765fa06-5bc4-11e2-a081-b4b52f5b1c99
952,2394.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4765fc20-5bc4-11e2-a081-b4b52f5b1c99
953,3.3,,,16,2014-12-13 11:03:02,1970-01-01 00:00:00.000000016,2014-12-13 11:03:02,1970-01-01,,,,4765fe17-5bc4-11e2-a081-b4b52f5b1c99
954,67.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47660013-5bc4-11e2-a081-b4b52f5b1c99
955,3.0,,,11,2015-02-25 10:56:04,1970-01-01 00:00:00.000000011,2015-02-25 10:56:04,1970-01-01,,,,4766020b-5bc4-11e2-a081-b4b52f5b1c99
956,386.0,,,3,2014-12-11 11:38:39,1970-01-01 00:00:00.000000003,2014-12-11 11:38:39,1970-01-01,,,,47660425-5bc4-11e2-a081-b4b52f5b1c99
957,452.0,,,3,2014-12-11 11:49:00,1970-01-01 00:00:00.000000003,2014-12-11 11:49:00,1970-01-01,,,,4766061c-5bc4-11e2-a081-b4b52f5b1c99
958,599.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47660a3a-5bc4-11e2-a081-b4b52f5b1c99
959,0.7,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47660c32-5bc4-11e2-a081-b4b52f5b1c99
960,0.78,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47660e4c-5bc4-11e2-a081-b4b52f5b1c99
961,399.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47661048-5bc4-11e2-a081-b4b52f5b1c99
962,22.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47661243-5bc4-11e2-a081-b4b52f5b1c99
963,39.0,,,3,2014-12-11 12:24:04,1970-01-01 00:00:00.000000003,2014-12-11 12:24:04,1970-01-01,,,,4766143f-5bc4-11e2-a081-b4b52f5b1c99
964,102.0,,,11,2015-02-27 13:23:43,1970-01-01 00:00:00.000000011,2015-02-27 13:23:43,1970-01-01,,,,47661655-5bc4-11e2-a081-b4b52f5b1c99
965,5.0,,,11,2015-02-25 11:29:47,1970-01-01 00:00:00.000000011,2015-02-25 11:29:47,1970-01-01,,,,4766184c-5bc4-11e2-a081-b4b52f5b1c99
966,10.0,,,11,2015-02-25 11:30:15,1970-01-01 00:00:00.000000011,2015-02-25 11:30:15,1970-01-01,,,,47661a44-5bc4-11e2-a081-b4b52f5b1c99
967,8.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47661c40-5bc4-11e2-a081-b4b52f5b1c99
968,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47661e55-5bc4-11e2-a081-b4b52f5b1c99
969,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47662051-5bc4-11e2-a081-b4b52f5b1c99
970,798.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476638f5-5bc4-11e2-a081-b4b52f5b1c99
971,73.15,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47663b1c-5bc4-11e2-a081-b4b52f5b1c99
972,288.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47663d3a-5bc4-11e2-a081-b4b52f5b1c99
973,1522.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47663f3a-5bc4-11e2-a081-b4b52f5b1c99
974,47.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47664131-5bc4-11e2-a081-b4b52f5b1c99
975,363.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47664331-5bc4-11e2-a081-b4b52f5b1c99
976,239.0,,,3,2014-12-11 11:30:01,1970-01-01 00:00:00.000000003,2014-12-11 11:30:01,1970-01-01,,,,47664543-5bc4-11e2-a081-b4b52f5b1c99
978,90.0,,,16,2014-12-13 11:05:00,1970-01-01 00:00:00.000000016,2014-12-13 11:05:00,1970-01-01,,,,47664943-5bc4-11e2-a081-b4b52f5b1c99
979,2.0,,,16,2014-12-13 10:10:21,1970-01-01 00:00:00.000000016,2014-12-13 10:10:21,1970-01-01,,,,47664b3b-5bc4-11e2-a081-b4b52f5b1c99
980,60.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47664d61-5bc4-11e2-a081-b4b52f5b1c99
981,53.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47664f61-5bc4-11e2-a081-b4b52f5b1c99
982,306.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47665159-5bc4-11e2-a081-b4b52f5b1c99
983,327.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47665350-5bc4-11e2-a081-b4b52f5b1c99
984,313.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476657d9-5bc4-11e2-a081-b4b52f5b1c99
985,327.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476659d9-5bc4-11e2-a081-b4b52f5b1c99
986,313.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47665bd5-5bc4-11e2-a081-b4b52f5b1c99
987,512.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47665dd5-5bc4-11e2-a081-b4b52f5b1c99
988,15.0,,,21,2015-01-23 11:38:05,1970-01-01 00:00:00.000000021,2015-01-23 11:38:05,1970-01-01,,,,47665fe7-5bc4-11e2-a081-b4b52f5b1c99
989,4.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476661e3-5bc4-11e2-a081-b4b52f5b1c99
990,466.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476663e3-5bc4-11e2-a081-b4b52f5b1c99
991,18.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476665df-5bc4-11e2-a081-b4b52f5b1c99
992,8.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476667f8-5bc4-11e2-a081-b4b52f5b1c99
993,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476669ec-5bc4-11e2-a081-b4b52f5b1c99
994,200.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47666be8-5bc4-11e2-a081-b4b52f5b1c99
995,16.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47666ddf-5bc4-11e2-a081-b4b52f5b1c99
996,40.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47666ff9-5bc4-11e2-a081-b4b52f5b1c99
997,160.0,,,3,2014-12-11 11:17:37,1970-01-01 00:00:00.000000003,2014-12-11 11:17:37,1970-01-01,,,,476671f0-5bc4-11e2-a081-b4b52f5b1c99
998,266.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476673f5-5bc4-11e2-a081-b4b52f5b1c99
999,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476675ec-5bc4-11e2-a081-b4b52f5b1c99
1000,1.5,,,16,2014-12-13 10:21:38,1970-01-01 00:00:00.000000016,2014-12-13 10:21:38,1970-01-01,,,,4766780a-5bc4-11e2-a081-b4b52f5b1c99
1001,258.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47667a02-5bc4-11e2-a081-b4b52f5b1c99
1002,769.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47668136-5bc4-11e2-a081-b4b52f5b1c99
1003,2.0,,,16,2014-12-13 11:00:56,1970-01-01 00:00:00.000000016,2014-12-13 11:00:56,1970-01-01,,,,476684b6-5bc4-11e2-a081-b4b52f5b1c99
1004,35.0,,,11,2015-07-14 15:49:02,1970-01-01 00:00:00.000000011,2015-07-14 15:49:02,1970-01-01,,,,47668dfb-5bc4-11e2-a081-b4b52f5b1c99
1005,17.0,,,11,2015-03-17 13:15:42,1970-01-01 00:00:00.000000011,2015-03-17 13:15:42,1970-01-01,,,,4766aa1f-5bc4-11e2-a081-b4b52f5b1c99
1006,8672.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766ac46-5bc4-11e2-a081-b4b52f5b1c99
1007,3990.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766ae41-5bc4-11e2-a081-b4b52f5b1c99
1008,15.0,,,3,2014-12-11 12:11:24,1970-01-01 00:00:00.000000003,2014-12-11 12:11:24,1970-01-01,,,,4766b302-5bc4-11e2-a081-b4b52f5b1c99
1009,40.0,,,11,2015-08-04 12:48:21,1970-01-01 00:00:00.000000011,2015-08-04 12:48:21,1970-01-01,,,,4766b520-5bc4-11e2-a081-b4b52f5b1c99
1010,30.0,,,3,2014-12-15 12:15:04,1970-01-01 00:00:00.000000003,2014-12-15 12:15:04,1970-01-01,,,,4766b72d-5bc4-11e2-a081-b4b52f5b1c99
1011,11.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766b935-5bc4-11e2-a081-b4b52f5b1c99
1012,40.0,,,11,2015-03-02 08:46:06,1970-01-01 00:00:00.000000011,2015-03-02 08:46:06,1970-01-01,,,,4766bb53-5bc4-11e2-a081-b4b52f5b1c99
1013,2.0,,,16,2014-12-13 10:57:34,1970-01-01 00:00:00.000000016,2014-12-13 10:57:34,1970-01-01,,,,4766bd58-5bc4-11e2-a081-b4b52f5b1c99
1014,24.0,,,16,2014-12-13 10:01:38,1970-01-01 00:00:00.000000016,2014-12-13 10:01:38,1970-01-01,,,,4766bf5c-5bc4-11e2-a081-b4b52f5b1c99
1015,26.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766c165-5bc4-11e2-a081-b4b52f5b1c99
1016,128.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766c383-5bc4-11e2-a081-b4b52f5b1c99
1017,64.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766c587-5bc4-11e2-a081-b4b52f5b1c99
1018,2172.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766c78c-5bc4-11e2-a081-b4b52f5b1c99
1019,7.0,,,3,2014-12-11 12:18:29,1970-01-01 00:00:00.000000003,2014-12-11 12:18:29,1970-01-01,,,,4766cc4c-5bc4-11e2-a081-b4b52f5b1c99
1020,10.0,,,11,2015-02-25 11:56:30,1970-01-01 00:00:00.000000011,2015-02-25 11:56:30,1970-01-01,,,,4766eb30-5bc4-11e2-a081-b4b52f5b1c99
1021,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766ed7d-5bc4-11e2-a081-b4b52f5b1c99
1022,80.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766efa0-5bc4-11e2-a081-b4b52f5b1c99
1023,1093.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766f40f-5bc4-11e2-a081-b4b52f5b1c99
1024,9.0,,,11,2015-02-25 11:56:53,1970-01-01 00:00:00.000000011,2015-02-25 11:56:53,1970-01-01,,,,4766f64b-5bc4-11e2-a081-b4b52f5b1c99
1025,6049.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766f85c-5bc4-11e2-a081-b4b52f5b1c99
1026,439.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766fa60-5bc4-11e2-a081-b4b52f5b1c99
1027,387.0,,,3,2014-12-11 12:46:14,1970-01-01 00:00:00.000000003,2014-12-11 12:46:14,1970-01-01,,,,4766fcd8-5bc4-11e2-a081-b4b52f5b1c99
1028,88.32,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4766feff-5bc4-11e2-a081-b4b52f5b1c99
1029,35675.0,,,3,2014-12-11 11:10:56,1970-01-01 00:00:00.000000003,2014-12-11 11:10:56,1970-01-01,,,,47670107-5bc4-11e2-a081-b4b52f5b1c99
1030,35675.0,,,3,2014-12-11 11:11:11,1970-01-01 00:00:00.000000003,2014-12-11 11:11:11,1970-01-01,,,,47670314-5bc4-11e2-a081-b4b52f5b1c99
1031,6120.0,,,21,2014-12-23 15:49:37,1970-01-01 00:00:00.000000021,2014-12-23 15:49:37,1970-01-01,,,,47670521-5bc4-11e2-a081-b4b52f5b1c99
1032,1628.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767073f-5bc4-11e2-a081-b4b52f5b1c99
1033,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47670943-5bc4-11e2-a081-b4b52f5b1c99
1034,932.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47670b50-5bc4-11e2-a081-b4b52f5b1c99
1035,7000.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47670d5d-5bc4-11e2-a081-b4b52f5b1c99
1036,656.91,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47670f80-5bc4-11e2-a081-b4b52f5b1c99
1037,635.0,,,26,2015-06-29 14:28:57,1970-01-01 00:00:00.000000026,2015-06-29 14:28:57,1970-01-01,,,,47671180-5bc4-11e2-a081-b4b52f5b1c99
1038,3.0,,,3,2014-12-11 12:45:10,1970-01-01 00:00:00.000000003,2014-12-11 12:45:10,1970-01-01,,,,47671388-5bc4-11e2-a081-b4b52f5b1c99
1039,2.0,,,16,2014-12-13 11:11:45,1970-01-01 00:00:00.000000016,2014-12-13 11:11:45,1970-01-01,,,,47671a56-5bc4-11e2-a081-b4b52f5b1c99
1040,85.0,,,11,2015-02-25 11:58:12,1970-01-01 00:00:00.000000011,2015-02-25 11:58:12,1970-01-01,,,,47671c8d-5bc4-11e2-a081-b4b52f5b1c99
1041,50.0,,,16,2014-12-13 10:15:36,1970-01-01 00:00:00.000000016,2014-12-13 10:15:36,1970-01-01,,,,47671e9a-5bc4-11e2-a081-b4b52f5b1c99
1042,25.0,,,3,2014-12-11 12:50:02,1970-01-01 00:00:00.000000003,2014-12-11 12:50:02,1970-01-01,,,,476720ac-5bc4-11e2-a081-b4b52f5b1c99
1043,40.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476722bd-5bc4-11e2-a081-b4b52f5b1c99
1044,35.0,,,16,2014-12-13 10:15:50,1970-01-01 00:00:00.000000016,2014-12-13 10:15:50,1970-01-01,,,,476744bb-5bc4-11e2-a081-b4b52f5b1c99
1045,339.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47674948-5bc4-11e2-a081-b4b52f5b1c99
1046,68.0,,,16,2014-12-13 10:02:45,1970-01-01 00:00:00.000000016,2014-12-13 10:02:45,1970-01-01,,,,47674b73-5bc4-11e2-a081-b4b52f5b1c99
1047,19.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47674d84-5bc4-11e2-a081-b4b52f5b1c99
1048,23.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47674fa2-5bc4-11e2-a081-b4b52f5b1c99
1049,22.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476751af-5bc4-11e2-a081-b4b52f5b1c99
1050,5.0,,,16,2014-12-13 11:07:20,1970-01-01 00:00:00.000000016,2014-12-13 11:07:20,1970-01-01,,,,476753b3-5bc4-11e2-a081-b4b52f5b1c99
1051,48.0,,,11,2015-04-02 13:11:06,1970-01-01 00:00:00.000000011,2015-04-02 13:11:06,1970-01-01,,,,476755c0-5bc4-11e2-a081-b4b52f5b1c99
1052,86.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476757e3-5bc4-11e2-a081-b4b52f5b1c99
1053,35.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476759eb-5bc4-11e2-a081-b4b52f5b1c99
1054,2.0,,,16,2014-12-13 10:06:25,1970-01-01 00:00:00.000000016,2014-12-13 10:06:25,1970-01-01,,,,47675bf8-5bc4-11e2-a081-b4b52f5b1c99
1055,3.0,,,16,2014-12-13 11:05:26,1970-01-01 00:00:00.000000016,2014-12-13 11:05:26,1970-01-01,,,,47675e09-5bc4-11e2-a081-b4b52f5b1c99
1056,53.0,,,11,2015-03-12 10:13:02,1970-01-01 00:00:00.000000011,2015-03-12 10:13:02,1970-01-01,,,,47676023-5bc4-11e2-a081-b4b52f5b1c99
1057,190.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767622c-5bc4-11e2-a081-b4b52f5b1c99
1058,307.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47676439-5bc4-11e2-a081-b4b52f5b1c99
1059,346.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767689f-5bc4-11e2-a081-b4b52f5b1c99
1060,2.0,,,16,2014-12-13 10:19:30,1970-01-01 00:00:00.000000016,2014-12-13 10:19:30,1970-01-01,,,,47676acf-5bc4-11e2-a081-b4b52f5b1c99
1061,6650.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47676ce0-5bc4-11e2-a081-b4b52f5b1c99
1062,1196.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47676ee4-5bc4-11e2-a081-b4b52f5b1c99
1063,862.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476770fa-5bc4-11e2-a081-b4b52f5b1c99
1064,50.0,,,11,2015-03-03 15:13:45,1970-01-01 00:00:00.000000011,2015-03-03 15:13:45,1970-01-01,,,,4767730f-5bc4-11e2-a081-b4b52f5b1c99
1065,85.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47677518-5bc4-11e2-a081-b4b52f5b1c99
1066,57.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767771c-5bc4-11e2-a081-b4b52f5b1c99
1067,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767792d-5bc4-11e2-a081-b4b52f5b1c99
1068,550.0,,,3,2014-12-11 11:46:57,1970-01-01 00:00:00.000000003,2014-12-11 11:46:57,1970-01-01,,,,47677b50-5bc4-11e2-a081-b4b52f5b1c99
1069,329.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47677d5d-5bc4-11e2-a081-b4b52f5b1c99
1070,133.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47677f65-5bc4-11e2-a081-b4b52f5b1c99
1071,36.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47678172-5bc4-11e2-a081-b4b52f5b1c99
1072,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47678395-5bc4-11e2-a081-b4b52f5b1c99
1073,3.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47678599-5bc4-11e2-a081-b4b52f5b1c99
1074,6.0,,,3,2014-12-11 11:34:53,1970-01-01 00:00:00.000000003,2014-12-11 11:34:53,1970-01-01,,,,476787a6-5bc4-11e2-a081-b4b52f5b1c99
1075,169.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476789b7-5bc4-11e2-a081-b4b52f5b1c99
1076,55.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47678bd5-5bc4-11e2-a081-b4b52f5b1c99
1077,126.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476790a6-5bc4-11e2-a081-b4b52f5b1c99
1078,10.0,,,3,2014-12-11 12:16:24,1970-01-01 00:00:00.000000003,2014-12-11 12:16:24,1970-01-01,,,,476792bc-5bc4-11e2-a081-b4b52f5b1c99
1079,271.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476794cd-5bc4-11e2-a081-b4b52f5b1c99
1080,2609.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476796f4-5bc4-11e2-a081-b4b52f5b1c99
1081,133.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476798fc-5bc4-11e2-a081-b4b52f5b1c99
1082,206.0,,,11,2014-12-13 14:55:39,1970-01-01 00:00:00.000000011,2014-12-13 14:55:39,1970-01-01,,,,47679b12-5bc4-11e2-a081-b4b52f5b1c99
1083,129.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47679d1b-5bc4-11e2-a081-b4b52f5b1c99
1084,785.0,,,3,2014-12-11 12:05:50,1970-01-01 00:00:00.000000003,2014-12-11 12:05:50,1970-01-01,,,,47679f41-5bc4-11e2-a081-b4b52f5b1c99
1085,539.0,,,3,2014-12-11 11:08:24,1970-01-01 00:00:00.000000003,2014-12-11 11:08:24,1970-01-01,,,,4767a152-5bc4-11e2-a081-b4b52f5b1c99
1086,3990.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767a357-5bc4-11e2-a081-b4b52f5b1c99
1087,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767a56c-5bc4-11e2-a081-b4b52f5b1c99
1088,68.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767a786-5bc4-11e2-a081-b4b52f5b1c99
1089,49.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767c97b-5bc4-11e2-a081-b4b52f5b1c99
1090,7.0,,,16,2014-12-13 11:14:30,1970-01-01 00:00:00.000000016,2014-12-13 11:14:30,1970-01-01,,,,4767cbb3-5bc4-11e2-a081-b4b52f5b1c99
1091,213.0,,,3,2014-12-11 12:11:59,1970-01-01 00:00:00.000000003,2014-12-11 12:11:59,1970-01-01,,,,4767cf91-5bc4-11e2-a081-b4b52f5b1c99
1092,40.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767d205-5bc4-11e2-a081-b4b52f5b1c99
1093,346.0,,,3,2014-12-15 11:58:34,1970-01-01 00:00:00.000000003,2014-12-15 11:58:34,1970-01-01,,,,4767d434-5bc4-11e2-a081-b4b52f5b1c99
1094,180.0,,,16,2014-12-13 10:37:50,1970-01-01 00:00:00.000000016,2014-12-13 10:37:50,1970-01-01,,,,4767d65f-5bc4-11e2-a081-b4b52f5b1c99
1095,12.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767d863-5bc4-11e2-a081-b4b52f5b1c99
1096,133.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767da78-5bc4-11e2-a081-b4b52f5b1c99
1097,2873.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767deb9-5bc4-11e2-a081-b4b52f5b1c99
1098,400.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767e0ce-5bc4-11e2-a081-b4b52f5b1c99
1099,5.0,,,3,2014-12-11 12:40:29,1970-01-01 00:00:00.000000003,2014-12-11 12:40:29,1970-01-01,,,,4767e2d7-5bc4-11e2-a081-b4b52f5b1c99
1100,120.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767e4f5-5bc4-11e2-a081-b4b52f5b1c99
1101,27.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767e6f5-5bc4-11e2-a081-b4b52f5b1c99
